,@device,@rdgType,value,type,captured_at
13443,Workshop,PRESSURE,102316.57031,LIGHT+ENV,2021-09-16 15:25:00
13444,Workshop,TEMPERATURE,21.88,LIGHT+ENV,2021-09-16 15:25:00
13445,Workshop,TEMPERATURE,21.95,LIGHT+ENV,2021-09-16 15:27:01
13446,Workshop,PRESSURE,102325.1875,LIGHT+ENV,2021-09-16 15:27:01
13447,Workshop,HUMIDITY,41.7,LIGHT+ENV,2021-09-16 15:27:01
13448,Workshop,LUX,810.0,LIGHT+ENV,2021-09-16 15:27:01
13449,Workshop,TEMPERATURE,21.91,LIGHT+ENV,2021-09-16 15:29:01
13450,Workshop,HUMIDITY,39.75,LIGHT+ENV,2021-09-16 15:29:01
13451,Workshop,PRESSURE,102317.85938,LIGHT+ENV,2021-09-16 15:29:01
13452,Workshop,LUX,934.0,LIGHT+ENV,2021-09-16 15:29:01
13456,Workshop,TEMPERATURE,21.9,LIGHT+ENV,2021-09-16 15:31:02
13455,Workshop,PRESSURE,102324.59375,LIGHT+ENV,2021-09-16 15:31:02
13453,Workshop,HUMIDITY,39.26,LIGHT+ENV,2021-09-16 15:31:02
13454,Workshop,LUX,810.0,LIGHT+ENV,2021-09-16 15:31:02
13457,Workshop,LUX,803.0,LIGHT+ENV,2021-09-16 15:33:02
13458,Workshop,HUMIDITY,39.63,LIGHT+ENV,2021-09-16 15:33:02
13459,Workshop,TEMPERATURE,21.92,LIGHT+ENV,2021-09-16 15:33:02
13460,Workshop,PRESSURE,102330.65625,LIGHT+ENV,2021-09-16 15:33:02
13461,Workshop,HUMIDITY,40.05,LIGHT+ENV,2021-09-16 15:35:03
13462,Workshop,PRESSURE,102324.92969,LIGHT+ENV,2021-09-16 15:35:03
13463,Workshop,LUX,892.0,LIGHT+ENV,2021-09-16 15:35:03
13464,Workshop,TEMPERATURE,21.88,LIGHT+ENV,2021-09-16 15:35:03
13465,Workshop,HUMIDITY,39.37,LIGHT+ENV,2021-09-16 15:37:03
13466,Workshop,TEMPERATURE,21.81,LIGHT+ENV,2021-09-16 15:37:03
13467,Workshop,LUX,749.0,LIGHT+ENV,2021-09-16 15:37:03
13468,Workshop,PRESSURE,102322.71875,LIGHT+ENV,2021-09-16 15:37:03
13471,Workshop,PRESSURE,102317.6875,LIGHT+ENV,2021-09-16 15:39:03
13472,Workshop,TEMPERATURE,21.75,LIGHT+ENV,2021-09-16 15:39:03
13470,Workshop,LUX,628.0,LIGHT+ENV,2021-09-16 15:39:03
13469,Workshop,HUMIDITY,38.38,LIGHT+ENV,2021-09-16 15:39:03
13473,Workshop,PRESSURE,102327.0,LIGHT+ENV,2021-09-16 15:41:04
13474,Workshop,HUMIDITY,55.3,LIGHT+ENV,2021-09-16 15:41:04
13475,Workshop,LUX,670.0,LIGHT+ENV,2021-09-16 15:41:04
13476,Workshop,TEMPERATURE,21.79,LIGHT+ENV,2021-09-16 15:41:04
13477,Workshop,PRESSURE,102318.46875,LIGHT+ENV,2021-09-16 15:43:04
13478,Workshop,HUMIDITY,55.37,LIGHT+ENV,2021-09-16 15:43:04
13479,Workshop,LUX,794.0,LIGHT+ENV,2021-09-16 15:43:04
13480,Workshop,TEMPERATURE,21.96,LIGHT+ENV,2021-09-16 15:43:04
13484,Workshop,TEMPERATURE,22.11,LIGHT+ENV,2021-09-16 15:45:04
13483,Workshop,PRESSURE,102316.17188,LIGHT+ENV,2021-09-16 15:45:04
13482,Workshop,HUMIDITY,56.69,LIGHT+ENV,2021-09-16 15:45:04
13481,Workshop,LUX,780.0,LIGHT+ENV,2021-09-16 15:45:04
13485,Workshop,TEMPERATURE,22.22,LIGHT+ENV,2021-09-16 15:47:05
13486,Workshop,LUX,705.0,LIGHT+ENV,2021-09-16 15:47:05
13487,Workshop,PRESSURE,102316.53125,LIGHT+ENV,2021-09-16 15:47:05
13488,Workshop,HUMIDITY,44.18,LIGHT+ENV,2021-09-16 15:47:05
13489,Workshop,PRESSURE,102318.03125,LIGHT+ENV,2021-09-16 15:49:05
13490,Workshop,TEMPERATURE,22.19,LIGHT+ENV,2021-09-16 15:49:05
13491,Workshop,LUX,808.0,LIGHT+ENV,2021-09-16 15:49:05
13492,Workshop,HUMIDITY,42.45,LIGHT+ENV,2021-09-16 15:49:05
13495,Workshop,TEMPERATURE,22.12,LIGHT+ENV,2021-09-16 15:51:05
13496,Workshop,HUMIDITY,39.86,LIGHT+ENV,2021-09-16 15:51:05
13493,Workshop,LUX,963.0,LIGHT+ENV,2021-09-16 15:51:05
13494,Workshop,PRESSURE,102310.25,LIGHT+ENV,2021-09-16 15:51:05
13499,Workshop,PRESSURE,102310.20313,LIGHT+ENV,2021-09-16 15:54:00
13500,Workshop,HUMIDITY,39.3,LIGHT+ENV,2021-09-16 15:54:00
13497,Workshop,TEMPERATURE,22.0,LIGHT+ENV,2021-09-16 15:54:00
13498,Workshop,LUX,889.0,LIGHT+ENV,2021-09-16 15:54:00
13503,Workshop,HUMIDITY,40.34,LIGHT+ENV,2021-09-16 15:56:00
13504,Workshop,LUX,861.0,LIGHT+ENV,2021-09-16 15:56:00
13501,Workshop,PRESSURE,102322.75,LIGHT+ENV,2021-09-16 15:56:00
13502,Workshop,TEMPERATURE,21.94,LIGHT+ENV,2021-09-16 15:56:00
13505,Workshop,HUMIDITY,40.63,LIGHT+ENV,2021-09-16 15:58:00
13506,Workshop,TEMPERATURE,21.85,LIGHT+ENV,2021-09-16 15:58:00
13507,Workshop,PRESSURE,102308.09375,LIGHT+ENV,2021-09-16 15:58:00
13508,Workshop,LUX,1047.0,LIGHT+ENV,2021-09-16 15:58:00
13509,Workshop,TEMPERATURE,21.79,LIGHT+ENV,2021-09-16 16:00:01
13510,Workshop,PRESSURE,102318.64063,LIGHT+ENV,2021-09-16 16:00:01
13511,Workshop,LUX,1166.0,LIGHT+ENV,2021-09-16 16:00:01
13512,Workshop,HUMIDITY,41.99,LIGHT+ENV,2021-09-16 16:00:01
13513,Workshop,HUMIDITY,45.3,LIGHT+ENV,2021-09-16 16:02:01
13514,Workshop,PRESSURE,102312.63281,LIGHT+ENV,2021-09-16 16:02:01
13515,Workshop,LUX,1303.0,LIGHT+ENV,2021-09-16 16:02:01
13516,Workshop,TEMPERATURE,21.89,LIGHT+ENV,2021-09-16 16:02:01
13520,Workshop,HUMIDITY,52.3,LIGHT+ENV,2021-09-16 16:04:01
13519,Workshop,TEMPERATURE,22.07,LIGHT+ENV,2021-09-16 16:04:01
13517,Workshop,LUX,1538.0,LIGHT+ENV,2021-09-16 16:04:01
13518,Workshop,PRESSURE,102304.88281,LIGHT+ENV,2021-09-16 16:04:01
13521,Workshop,TEMPERATURE,22.25,LIGHT+ENV,2021-09-16 16:06:02
13522,Workshop,PRESSURE,102307.46875,LIGHT+ENV,2021-09-16 16:06:02
13523,Workshop,HUMIDITY,49.33,LIGHT+ENV,2021-09-16 16:06:02
13524,Workshop,LUX,1487.0,LIGHT+ENV,2021-09-16 16:06:02
13525,Workshop,HUMIDITY,41.15,LIGHT+ENV,2021-09-16 16:08:02
13526,Workshop,TEMPERATURE,22.28,LIGHT+ENV,2021-09-16 16:08:02
13527,Workshop,LUX,1470.0,LIGHT+ENV,2021-09-16 16:08:02
13528,Workshop,PRESSURE,102304.78906,LIGHT+ENV,2021-09-16 16:08:02
13532,Workshop,TEMPERATURE,22.12,LIGHT+ENV,2021-09-16 16:10:02
13529,Workshop,PRESSURE,102304.67188,LIGHT+ENV,2021-09-16 16:10:02
13530,Workshop,HUMIDITY,39.61,LIGHT+ENV,2021-09-16 16:10:02
13531,Workshop,LUX,1051.0,LIGHT+ENV,2021-09-16 16:10:02
13536,Workshop,HUMIDITY,39.13,LIGHT+ENV,2021-09-16 16:12:02
13535,Workshop,LUX,1001.0,LIGHT+ENV,2021-09-16 16:12:02
13533,Workshop,TEMPERATURE,22.08,LIGHT+ENV,2021-09-16 16:12:02
13534,Workshop,PRESSURE,102314.89063,LIGHT+ENV,2021-09-16 16:12:02
13537,Workshop,PRESSURE,102312.64844,LIGHT+ENV,2021-09-16 16:14:03
13538,Workshop,TEMPERATURE,22.02,LIGHT+ENV,2021-09-16 16:14:03
13539,Workshop,LUX,1009.0,LIGHT+ENV,2021-09-16 16:14:03
13540,Workshop,HUMIDITY,39.13,LIGHT+ENV,2021-09-16 16:14:03
13541,Workshop,TEMPERATURE,21.92,LIGHT+ENV,2021-09-16 16:16:03
13542,Workshop,LUX,975.0,LIGHT+ENV,2021-09-16 16:16:03
13543,Workshop,PRESSURE,102319.5,LIGHT+ENV,2021-09-16 16:16:03
13544,Workshop,HUMIDITY,37.86,LIGHT+ENV,2021-09-16 16:16:03
13548,Workshop,TEMPERATURE,21.85,LIGHT+ENV,2021-09-16 16:18:03
13545,Workshop,PRESSURE,102325.63281,LIGHT+ENV,2021-09-16 16:18:03
13546,Workshop,LUX,897.0,LIGHT+ENV,2021-09-16 16:18:03
13547,Workshop,HUMIDITY,37.34,LIGHT+ENV,2021-09-16 16:18:03
13552,Workshop,PRESSURE,102317.34375,LIGHT+ENV,2021-09-16 16:20:04
13551,Workshop,LUX,834.0,LIGHT+ENV,2021-09-16 16:20:04
13550,Workshop,HUMIDITY,39.56,LIGHT+ENV,2021-09-16 16:20:04
13549,Workshop,TEMPERATURE,21.76,LIGHT+ENV,2021-09-16 16:20:04
13553,Workshop,HUMIDITY,41.56,LIGHT+ENV,2021-09-16 16:22:04
13554,Workshop,TEMPERATURE,21.67,LIGHT+ENV,2021-09-16 16:22:04
13555,Workshop,LUX,943.0,LIGHT+ENV,2021-09-16 16:22:04
13556,Workshop,PRESSURE,102324.97656,LIGHT+ENV,2021-09-16 16:22:04
13560,Workshop,TEMPERATURE,21.79,LIGHT+ENV,2021-09-16 16:24:04
13557,Workshop,LUX,1131.0,LIGHT+ENV,2021-09-16 16:24:04
13558,Workshop,HUMIDITY,49.56,LIGHT+ENV,2021-09-16 16:24:04
13559,Workshop,PRESSURE,102330.63281,LIGHT+ENV,2021-09-16 16:24:04
13563,Workshop,TEMPERATURE,21.96,LIGHT+ENV,2021-09-16 16:26:04
13564,Workshop,PRESSURE,102326.82813,LIGHT+ENV,2021-09-16 16:26:04
13561,Workshop,LUX,1055.0,LIGHT+ENV,2021-09-16 16:26:04
13562,Workshop,HUMIDITY,52.51,LIGHT+ENV,2021-09-16 16:26:04
13568,Workshop,LUX,1042.0,LIGHT+ENV,2021-09-16 16:28:05
13567,Workshop,PRESSURE,102326.15625,LIGHT+ENV,2021-09-16 16:28:05
13566,Workshop,HUMIDITY,47.07,LIGHT+ENV,2021-09-16 16:28:05
13565,Workshop,TEMPERATURE,22.12,LIGHT+ENV,2021-09-16 16:28:05
13569,Workshop,HUMIDITY,45.01,LIGHT+ENV,2021-09-16 16:30:05
13570,Workshop,TEMPERATURE,22.24,LIGHT+ENV,2021-09-16 16:30:05
13571,Workshop,PRESSURE,102330.9375,LIGHT+ENV,2021-09-16 16:30:05
13572,Workshop,LUX,967.0,LIGHT+ENV,2021-09-16 16:30:05
13573,Workshop,TEMPERATURE,22.21,LIGHT+ENV,2021-09-16 16:32:05
13574,Workshop,HUMIDITY,40.75,LIGHT+ENV,2021-09-16 16:32:05
13575,Workshop,LUX,707.0,LIGHT+ENV,2021-09-16 16:32:05
13576,Workshop,PRESSURE,102329.67969,LIGHT+ENV,2021-09-16 16:32:05
13577,Workshop,HUMIDITY,40.12,LIGHT+ENV,2021-09-16 16:34:05
13578,Workshop,PRESSURE,102329.63281,LIGHT+ENV,2021-09-16 16:34:05
13579,Workshop,LUX,583.0,LIGHT+ENV,2021-09-16 16:34:05
13580,Workshop,TEMPERATURE,22.09,LIGHT+ENV,2021-09-16 16:34:05
13584,Workshop,PRESSURE,102339.13281,LIGHT+ENV,2021-09-16 16:37:00
13583,Workshop,HUMIDITY,38.68,LIGHT+ENV,2021-09-16 16:37:00
13582,Workshop,LUX,636.0,LIGHT+ENV,2021-09-16 16:37:00
13581,Workshop,TEMPERATURE,21.95,LIGHT+ENV,2021-09-16 16:37:00
13585,Workshop,TEMPERATURE,21.91,LIGHT+ENV,2021-09-16 16:39:00
13586,Workshop,PRESSURE,102340.15625,LIGHT+ENV,2021-09-16 16:39:00
13587,Workshop,HUMIDITY,39.08,LIGHT+ENV,2021-09-16 16:39:00
13588,Workshop,LUX,699.0,LIGHT+ENV,2021-09-16 16:39:00
13589,Workshop,HUMIDITY,39.82,LIGHT+ENV,2021-09-16 16:41:00
13590,Workshop,TEMPERATURE,21.84,LIGHT+ENV,2021-09-16 16:41:00
13591,Workshop,PRESSURE,102335.15625,LIGHT+ENV,2021-09-16 16:41:00
13592,Workshop,LUX,708.0,LIGHT+ENV,2021-09-16 16:41:00
13593,Workshop,PRESSURE,102330.11719,LIGHT+ENV,2021-09-16 16:43:01
13594,Workshop,LUX,784.0,LIGHT+ENV,2021-09-16 16:43:01
13595,Workshop,HUMIDITY,38.23,LIGHT+ENV,2021-09-16 16:43:01
13596,Workshop,TEMPERATURE,21.77,LIGHT+ENV,2021-09-16 16:43:01
13600,Workshop,HUMIDITY,42.45,LIGHT+ENV,2021-09-16 16:45:01
13599,Workshop,TEMPERATURE,21.69,LIGHT+ENV,2021-09-16 16:45:01
13598,Workshop,PRESSURE,102341.35938,LIGHT+ENV,2021-09-16 16:45:01
13597,Workshop,LUX,834.0,LIGHT+ENV,2021-09-16 16:45:01
13601,Workshop,LUX,797.0,LIGHT+ENV,2021-09-16 16:47:01
13602,Workshop,HUMIDITY,45.85,LIGHT+ENV,2021-09-16 16:47:01
13603,Workshop,TEMPERATURE,21.84,LIGHT+ENV,2021-09-16 16:47:01
13604,Workshop,PRESSURE,102340.72656,LIGHT+ENV,2021-09-16 16:47:01
13605,Workshop,HUMIDITY,46.9,LIGHT+ENV,2021-09-16 16:49:01
13606,Workshop,TEMPERATURE,22.02,LIGHT+ENV,2021-09-16 16:49:01
13607,Workshop,LUX,787.0,LIGHT+ENV,2021-09-16 16:49:01
13608,Workshop,PRESSURE,102340.53125,LIGHT+ENV,2021-09-16 16:49:01
13609,Workshop,TEMPERATURE,22.12,LIGHT+ENV,2021-09-16 16:51:02
13610,Workshop,PRESSURE,102337.3125,LIGHT+ENV,2021-09-16 16:51:02
13611,Workshop,HUMIDITY,51.65,LIGHT+ENV,2021-09-16 16:51:02
13612,Workshop,LUX,809.0,LIGHT+ENV,2021-09-16 16:51:02
13616,Workshop,LUX,800.0,LIGHT+ENV,2021-09-16 16:53:02
13615,Workshop,TEMPERATURE,22.26,LIGHT+ENV,2021-09-16 16:53:02
13613,Workshop,HUMIDITY,47.86,LIGHT+ENV,2021-09-16 16:53:02
13614,Workshop,PRESSURE,102329.4375,LIGHT+ENV,2021-09-16 16:53:02
13617,Workshop,HUMIDITY,44.01,LIGHT+ENV,2021-09-16 16:55:02
13618,Workshop,PRESSURE,102343.84375,LIGHT+ENV,2021-09-16 16:55:02
13619,Workshop,LUX,773.0,LIGHT+ENV,2021-09-16 16:55:02
13620,Workshop,TEMPERATURE,22.28,LIGHT+ENV,2021-09-16 16:55:02
13621,Workshop,HUMIDITY,42.35,LIGHT+ENV,2021-09-16 16:57:02
13622,Workshop,PRESSURE,102337.21094,LIGHT+ENV,2021-09-16 16:57:02
13623,Workshop,LUX,841.0,LIGHT+ENV,2021-09-16 16:57:02
13624,Workshop,TEMPERATURE,22.21,LIGHT+ENV,2021-09-16 16:57:02
13625,Workshop,TEMPERATURE,22.11,LIGHT+ENV,2021-09-16 16:59:02
13626,Workshop,HUMIDITY,41.88,LIGHT+ENV,2021-09-16 16:59:02
13627,Workshop,PRESSURE,102332.90625,LIGHT+ENV,2021-09-16 16:59:02
13628,Workshop,LUX,853.0,LIGHT+ENV,2021-09-16 16:59:02
13631,Workshop,PRESSURE,102344.61719,LIGHT+ENV,2021-09-16 17:01:03
13632,Workshop,TEMPERATURE,22.04,LIGHT+ENV,2021-09-16 17:01:03
13630,Workshop,HUMIDITY,40.57,LIGHT+ENV,2021-09-16 17:01:03
13629,Workshop,LUX,932.0,LIGHT+ENV,2021-09-16 17:01:03
13633,Workshop,LUX,915.0,LIGHT+ENV,2021-09-16 17:03:03
13634,Workshop,HUMIDITY,41.09,LIGHT+ENV,2021-09-16 17:03:03
13635,Workshop,TEMPERATURE,21.94,LIGHT+ENV,2021-09-16 17:03:03
13636,Workshop,PRESSURE,102331.95313,LIGHT+ENV,2021-09-16 17:03:03
13637,Workshop,LUX,930.0,LIGHT+ENV,2021-09-16 17:05:03
13638,Workshop,HUMIDITY,38.66,LIGHT+ENV,2021-09-16 17:05:03
13639,Workshop,TEMPERATURE,21.91,LIGHT+ENV,2021-09-16 17:05:03
13640,Workshop,PRESSURE,102329.84375,LIGHT+ENV,2021-09-16 17:05:03
13641,Workshop,TEMPERATURE,21.81,LIGHT+ENV,2021-09-16 17:07:03
13642,Workshop,PRESSURE,102339.4375,LIGHT+ENV,2021-09-16 17:07:03
13643,Workshop,LUX,905.0,LIGHT+ENV,2021-09-16 17:07:03
13644,Workshop,HUMIDITY,38.19,LIGHT+ENV,2021-09-16 17:07:03
13648,Workshop,HUMIDITY,43.48,LIGHT+ENV,2021-09-16 17:09:04
13647,Workshop,LUX,875.0,LIGHT+ENV,2021-09-16 17:09:04
13646,Workshop,TEMPERATURE,21.69,LIGHT+ENV,2021-09-16 17:09:04
13645,Workshop,PRESSURE,102341.35938,LIGHT+ENV,2021-09-16 17:09:04
13649,Workshop,LUX,817.0,LIGHT+ENV,2021-09-16 17:11:04
13650,Workshop,TEMPERATURE,21.6,LIGHT+ENV,2021-09-16 17:11:04
13651,Workshop,PRESSURE,102347.02344,LIGHT+ENV,2021-09-16 17:11:04
13652,Workshop,HUMIDITY,39.62,LIGHT+ENV,2021-09-16 17:11:04
13653,Workshop,TEMPERATURE,21.53,LIGHT+ENV,2021-09-16 17:13:04
13654,Workshop,PRESSURE,102347.57813,LIGHT+ENV,2021-09-16 17:13:04
13655,Workshop,LUX,773.0,LIGHT+ENV,2021-09-16 17:13:04
13656,Workshop,HUMIDITY,38.37,LIGHT+ENV,2021-09-16 17:13:04
13657,Workshop,HUMIDITY,45.45,LIGHT+ENV,2021-09-16 17:15:05
13658,Workshop,LUX,714.0,LIGHT+ENV,2021-09-16 17:15:05
13659,Workshop,TEMPERATURE,21.53,LIGHT+ENV,2021-09-16 17:15:05
13660,Workshop,PRESSURE,102349.54688,LIGHT+ENV,2021-09-16 17:15:05
13664,Workshop,LUX,693.0,LIGHT+ENV,2021-09-16 17:17:05
13663,Workshop,HUMIDITY,46.36,LIGHT+ENV,2021-09-16 17:17:05
13661,Workshop,TEMPERATURE,21.72,LIGHT+ENV,2021-09-16 17:17:05
13662,Workshop,PRESSURE,102357.39063,LIGHT+ENV,2021-09-16 17:17:05
13665,Workshop,LUX,598.0,LIGHT+ENV,2021-09-16 17:19:05
13666,Workshop,PRESSURE,102359.90625,LIGHT+ENV,2021-09-16 17:19:05
13667,Workshop,HUMIDITY,50.55,LIGHT+ENV,2021-09-16 17:19:05
13668,Workshop,TEMPERATURE,21.86,LIGHT+ENV,2021-09-16 17:19:05
13669,Workshop,PRESSURE,102366.13281,LIGHT+ENV,2021-09-16 17:21:05
13670,Workshop,LUX,571.0,LIGHT+ENV,2021-09-16 17:21:05
13671,Workshop,TEMPERATURE,22.04,LIGHT+ENV,2021-09-16 17:21:05
13672,Workshop,HUMIDITY,43.82,LIGHT+ENV,2021-09-16 17:21:05
13676,Workshop,LUX,572.0,LIGHT+ENV,2021-09-16 17:24:00
13673,Workshop,HUMIDITY,41.13,LIGHT+ENV,2021-09-16 17:24:00
13674,Workshop,PRESSURE,102358.45313,LIGHT+ENV,2021-09-16 17:24:00
13675,Workshop,TEMPERATURE,22.01,LIGHT+ENV,2021-09-16 17:24:00
13680,Workshop,TEMPERATURE,21.93,LIGHT+ENV,2021-09-16 17:26:00
13679,Workshop,LUX,559.0,LIGHT+ENV,2021-09-16 17:26:00
13678,Workshop,PRESSURE,102352.60938,LIGHT+ENV,2021-09-16 17:26:00
13677,Workshop,HUMIDITY,39.27,LIGHT+ENV,2021-09-16 17:26:00
13681,Workshop,PRESSURE,102356.77344,LIGHT+ENV,2021-09-16 17:28:00
13682,Workshop,HUMIDITY,39.15,LIGHT+ENV,2021-09-16 17:28:00
13683,Workshop,TEMPERATURE,21.87,LIGHT+ENV,2021-09-16 17:28:00
13684,Workshop,LUX,604.0,LIGHT+ENV,2021-09-16 17:28:00
13688,Workshop,PRESSURE,102342.3125,LIGHT+ENV,2021-09-16 17:30:01
13685,Workshop,HUMIDITY,37.48,LIGHT+ENV,2021-09-16 17:30:01
13686,Workshop,TEMPERATURE,21.73,LIGHT+ENV,2021-09-16 17:30:01
13687,Workshop,LUX,730.0,LIGHT+ENV,2021-09-16 17:30:01
13691,Workshop,PRESSURE,102344.82813,LIGHT+ENV,2021-09-16 17:32:01
13692,Workshop,HUMIDITY,39.63,LIGHT+ENV,2021-09-16 17:32:01
13689,Workshop,LUX,748.0,LIGHT+ENV,2021-09-16 17:32:01
13690,Workshop,TEMPERATURE,21.66,LIGHT+ENV,2021-09-16 17:32:01
13696,Workshop,HUMIDITY,38.28,LIGHT+ENV,2021-09-16 17:34:01
13695,Workshop,PRESSURE,102335.96875,LIGHT+ENV,2021-09-16 17:34:01
13694,Workshop,TEMPERATURE,21.51,LIGHT+ENV,2021-09-16 17:34:01
13693,Workshop,LUX,736.0,LIGHT+ENV,2021-09-16 17:34:01
13697,Workshop,PRESSURE,102341.24219,LIGHT+ENV,2021-09-16 17:36:02
13698,Workshop,LUX,696.0,LIGHT+ENV,2021-09-16 17:36:02
13699,Workshop,TEMPERATURE,21.65,LIGHT+ENV,2021-09-16 17:36:02
13700,Workshop,HUMIDITY,44.68,LIGHT+ENV,2021-09-16 17:36:02
13701,Workshop,LUX,672.0,LIGHT+ENV,2021-09-16 17:38:02
13702,Workshop,HUMIDITY,49.89,LIGHT+ENV,2021-09-16 17:38:02
13703,Workshop,PRESSURE,102344.5625,LIGHT+ENV,2021-09-16 17:38:02
13704,Workshop,TEMPERATURE,21.79,LIGHT+ENV,2021-09-16 17:38:02
13708,Workshop,HUMIDITY,48.7,LIGHT+ENV,2021-09-16 17:40:02
13705,Workshop,TEMPERATURE,21.95,LIGHT+ENV,2021-09-16 17:40:02
13706,Workshop,LUX,683.0,LIGHT+ENV,2021-09-16 17:40:02
13707,Workshop,PRESSURE,102338.32813,LIGHT+ENV,2021-09-16 17:40:02
13712,Workshop,HUMIDITY,41.12,LIGHT+ENV,2021-09-16 17:42:02
13711,Workshop,TEMPERATURE,22.1,LIGHT+ENV,2021-09-16 17:42:02
13709,Workshop,PRESSURE,102336.85156,LIGHT+ENV,2021-09-16 17:42:02
13710,Workshop,LUX,730.0,LIGHT+ENV,2021-09-16 17:42:02
13713,Workshop,TEMPERATURE,22.06,LIGHT+ENV,2021-09-16 17:44:03
13714,Workshop,PRESSURE,102335.90625,LIGHT+ENV,2021-09-16 17:44:03
13715,Workshop,HUMIDITY,39.87,LIGHT+ENV,2021-09-16 17:44:03
13716,Workshop,LUX,734.0,LIGHT+ENV,2021-09-16 17:44:03
13719,Workshop,HUMIDITY,39.52,LIGHT+ENV,2021-09-16 17:46:03
13717,Workshop,TEMPERATURE,22.0,LIGHT+ENV,2021-09-16 17:46:03
13718,Workshop,LUX,729.0,LIGHT+ENV,2021-09-16 17:46:03
13720,Workshop,PRESSURE,102346.45313,LIGHT+ENV,2021-09-16 17:46:03
13724,Workshop,HUMIDITY,40.0,LIGHT+ENV,2021-09-16 17:48:03
13723,Workshop,TEMPERATURE,21.9,LIGHT+ENV,2021-09-16 17:48:03
13722,Workshop,LUX,749.0,LIGHT+ENV,2021-09-16 17:48:03
13721,Workshop,PRESSURE,102339.35938,LIGHT+ENV,2021-09-16 17:48:03
13725,Workshop,HUMIDITY,39.53,LIGHT+ENV,2021-09-16 17:50:04
13726,Workshop,LUX,709.0,LIGHT+ENV,2021-09-16 17:50:04
13727,Workshop,TEMPERATURE,21.77,LIGHT+ENV,2021-09-16 17:50:04
13728,Workshop,PRESSURE,102349.64063,LIGHT+ENV,2021-09-16 17:50:04
13729,Workshop,PRESSURE,102350.35938,LIGHT+ENV,2021-09-16 17:52:04
13730,Workshop,TEMPERATURE,21.87,LIGHT+ENV,2021-09-16 17:52:04
13731,Workshop,HUMIDITY,47.79,LIGHT+ENV,2021-09-16 17:52:04
13732,Workshop,LUX,669.0,LIGHT+ENV,2021-09-16 17:52:04
13735,Workshop,HUMIDITY,45.84,LIGHT+ENV,2021-09-16 17:54:04
13736,Workshop,TEMPERATURE,22.03,LIGHT+ENV,2021-09-16 17:54:04
13733,Workshop,LUX,633.0,LIGHT+ENV,2021-09-16 17:54:04
13734,Workshop,PRESSURE,102347.75,LIGHT+ENV,2021-09-16 17:54:04
13737,Workshop,TEMPERATURE,22.18,LIGHT+ENV,2021-09-16 17:56:04
13738,Workshop,HUMIDITY,48.92,LIGHT+ENV,2021-09-16 17:56:04
13739,Workshop,PRESSURE,102344.28125,LIGHT+ENV,2021-09-16 17:56:04
13740,Workshop,LUX,625.0,LIGHT+ENV,2021-09-16 17:56:04
13741,Workshop,HUMIDITY,48.37,LIGHT+ENV,2021-09-16 17:58:05
13742,Workshop,TEMPERATURE,22.26,LIGHT+ENV,2021-09-16 17:58:05
13743,Workshop,LUX,587.0,LIGHT+ENV,2021-09-16 17:58:05
13744,Workshop,PRESSURE,102351.75,LIGHT+ENV,2021-09-16 17:58:05
13748,Workshop,LUX,569.0,LIGHT+ENV,2021-09-16 18:00:05
13745,Workshop,HUMIDITY,41.03,LIGHT+ENV,2021-09-16 18:00:05
13746,Workshop,TEMPERATURE,22.28,LIGHT+ENV,2021-09-16 18:00:05
13747,Workshop,PRESSURE,102349.42188,LIGHT+ENV,2021-09-16 18:00:05
13751,Workshop,LUX,567.0,LIGHT+ENV,2021-09-16 18:02:05
13752,Workshop,TEMPERATURE,22.2,LIGHT+ENV,2021-09-16 18:02:05
13749,Workshop,PRESSURE,102353.14063,LIGHT+ENV,2021-09-16 18:02:05
13750,Workshop,HUMIDITY,38.94,LIGHT+ENV,2021-09-16 18:02:05
13755,Workshop,HUMIDITY,39.47,LIGHT+ENV,2021-09-16 18:04:05
13756,Workshop,LUX,647.0,LIGHT+ENV,2021-09-16 18:04:05
13753,Workshop,TEMPERATURE,22.11,LIGHT+ENV,2021-09-16 18:04:05
13754,Workshop,PRESSURE,102360.79688,LIGHT+ENV,2021-09-16 18:04:05
13759,Workshop,TEMPERATURE,22.09,LIGHT+ENV,2021-09-16 18:06:05
13760,Workshop,PRESSURE,102363.09375,LIGHT+ENV,2021-09-16 18:06:05
13757,Workshop,LUX,709.0,LIGHT+ENV,2021-09-16 18:06:05
13758,Workshop,HUMIDITY,42.88,LIGHT+ENV,2021-09-16 18:06:05
13761,Workshop,TEMPERATURE,22.17,LIGHT+ENV,2021-09-16 18:09:00
13762,Workshop,PRESSURE,102362.20313,LIGHT+ENV,2021-09-16 18:09:00
13763,Workshop,HUMIDITY,47.96,LIGHT+ENV,2021-09-16 18:09:00
13764,Workshop,LUX,670.0,LIGHT+ENV,2021-09-16 18:09:00
13765,Workshop,PRESSURE,102360.57813,LIGHT+ENV,2021-09-16 18:11:00
13766,Workshop,TEMPERATURE,22.28,LIGHT+ENV,2021-09-16 18:11:00
13767,Workshop,LUX,661.0,LIGHT+ENV,2021-09-16 18:11:00
13768,Workshop,HUMIDITY,48.14,LIGHT+ENV,2021-09-16 18:11:00
13769,Workshop,HUMIDITY,47.32,LIGHT+ENV,2021-09-16 18:13:00
13770,Workshop,TEMPERATURE,22.37,LIGHT+ENV,2021-09-16 18:13:00
