,@device,@rdgType,value,type,captured_at
15538,Window,LUX,0.0,LIGHT+ENV,2021-09-07 05:20:05
15537,Window,PRESSURE,101020.0,LIGHT+ENV,2021-09-07 05:20:05
15536,Window,HUMIDITY,67.3,LIGHT+ENV,2021-09-07 05:20:05
15543,Window,PRESSURE,101022.0,LIGHT+ENV,2021-09-07 05:22:04
15540,Window,HUMIDITY,68.0,LIGHT+ENV,2021-09-07 05:22:04
15541,Window,TEMPERATURE,19.46,LIGHT+ENV,2021-09-07 05:22:04
15542,Window,LUX,0.0,LIGHT+ENV,2021-09-07 05:22:04
15546,Window,LUX,0.0,LIGHT+ENV,2021-09-07 05:24:03
15547,Window,TEMPERATURE,19.27,LIGHT+ENV,2021-09-07 05:24:03
15544,Window,HUMIDITY,69.97,LIGHT+ENV,2021-09-07 05:24:03
15545,Window,PRESSURE,101024.0,LIGHT+ENV,2021-09-07 05:24:03
15550,Window,TEMPERATURE,19.27,LIGHT+ENV,2021-09-07 05:26:01
15551,Window,HUMIDITY,69.59,LIGHT+ENV,2021-09-07 05:26:01
15548,Window,PRESSURE,101025.0,LIGHT+ENV,2021-09-07 05:26:01
15549,Window,LUX,0.0,LIGHT+ENV,2021-09-07 05:26:01
15555,Window,PRESSURE,101026.0,LIGHT+ENV,2021-09-07 05:28:00
15554,Window,TEMPERATURE,19.34,LIGHT+ENV,2021-09-07 05:28:00
15552,Window,LUX,0.0,LIGHT+ENV,2021-09-07 05:28:00
15553,Window,HUMIDITY,69.13,LIGHT+ENV,2021-09-07 05:28:00
15556,Window,LUX,0.0,LIGHT+ENV,2021-09-07 05:29:04
15557,Window,PRESSURE,101027.0,LIGHT+ENV,2021-09-07 05:29:04
15558,Window,TEMPERATURE,19.42,LIGHT+ENV,2021-09-07 05:29:04
15559,Window,HUMIDITY,69.45,LIGHT+ENV,2021-09-07 05:29:04
15560,Window,PRESSURE,101027.0,LIGHT+ENV,2021-09-07 05:31:03
15561,Window,HUMIDITY,68.83,LIGHT+ENV,2021-09-07 05:31:03
15562,Window,TEMPERATURE,19.54,LIGHT+ENV,2021-09-07 05:31:03
15563,Window,LUX,0.0,LIGHT+ENV,2021-09-07 05:31:03
15567,Window,LUX,0.0,LIGHT+ENV,2021-09-07 05:33:01
15566,Window,HUMIDITY,69.78,LIGHT+ENV,2021-09-07 05:33:01
15565,Window,TEMPERATURE,19.59,LIGHT+ENV,2021-09-07 05:33:01
15564,Window,PRESSURE,101028.0,LIGHT+ENV,2021-09-07 05:33:01
15568,Window,TEMPERATURE,19.63,LIGHT+ENV,2021-09-07 05:35:00
15569,Window,HUMIDITY,70.09,LIGHT+ENV,2021-09-07 05:35:00
15570,Window,PRESSURE,101030.0,LIGHT+ENV,2021-09-07 05:35:00
15571,Window,LUX,0.0,LIGHT+ENV,2021-09-07 05:35:00
15572,Window,LUX,0.0,LIGHT+ENV,2021-09-07 05:36:04
15573,Window,TEMPERATURE,19.63,LIGHT+ENV,2021-09-07 05:36:04
15574,Window,PRESSURE,101033.0,LIGHT+ENV,2021-09-07 05:36:04
15575,Window,HUMIDITY,70.75,LIGHT+ENV,2021-09-07 05:36:04
15579,Window,HUMIDITY,70.42,LIGHT+ENV,2021-09-07 05:38:03
15578,Window,LUX,0.0,LIGHT+ENV,2021-09-07 05:38:03
15576,Window,PRESSURE,101035.0,LIGHT+ENV,2021-09-07 05:38:03
15577,Window,TEMPERATURE,19.66,LIGHT+ENV,2021-09-07 05:38:03
15580,Window,PRESSURE,101037.0,LIGHT+ENV,2021-09-07 05:40:02
15581,Window,LUX,0.0,LIGHT+ENV,2021-09-07 05:40:02
15582,Window,TEMPERATURE,19.72,LIGHT+ENV,2021-09-07 05:40:02
15583,Window,HUMIDITY,70.2,LIGHT+ENV,2021-09-07 05:40:02
15584,Window,TEMPERATURE,19.7,LIGHT+ENV,2021-09-07 05:42:00
15585,Window,LUX,0.0,LIGHT+ENV,2021-09-07 05:42:00
15586,Window,HUMIDITY,71.05,LIGHT+ENV,2021-09-07 05:42:00
15587,Window,PRESSURE,101039.0,LIGHT+ENV,2021-09-07 05:42:00
15591,Window,TEMPERATURE,19.73,LIGHT+ENV,2021-09-07 05:43:05
15590,Window,LUX,0.0,LIGHT+ENV,2021-09-07 05:43:05
15589,Window,HUMIDITY,70.66,LIGHT+ENV,2021-09-07 05:43:05
15588,Window,PRESSURE,101040.0,LIGHT+ENV,2021-09-07 05:43:05
15592,Window,PRESSURE,101042.0,LIGHT+ENV,2021-09-07 05:45:03
15593,Window,LUX,0.0,LIGHT+ENV,2021-09-07 05:45:03
15594,Window,HUMIDITY,70.55,LIGHT+ENV,2021-09-07 05:45:03
15595,Window,TEMPERATURE,19.76,LIGHT+ENV,2021-09-07 05:45:03
15596,Window,HUMIDITY,70.86,LIGHT+ENV,2021-09-07 05:47:01
15597,Window,PRESSURE,101044.0,LIGHT+ENV,2021-09-07 05:47:01
15598,Window,TEMPERATURE,19.77,LIGHT+ENV,2021-09-07 05:47:01
15599,Window,LUX,0.0,LIGHT+ENV,2021-09-07 05:47:01
15602,Window,LUX,1.0,LIGHT+ENV,2021-09-07 05:49:00
15603,Window,PRESSURE,101045.0,LIGHT+ENV,2021-09-07 05:49:00
15601,Window,TEMPERATURE,19.83,LIGHT+ENV,2021-09-07 05:49:00
15600,Window,HUMIDITY,70.27,LIGHT+ENV,2021-09-07 05:49:00
15604,Window,TEMPERATURE,19.85,LIGHT+ENV,2021-09-07 05:50:04
15605,Window,PRESSURE,101047.0,LIGHT+ENV,2021-09-07 05:50:04
15606,Window,HUMIDITY,70.63,LIGHT+ENV,2021-09-07 05:50:04
15607,Window,LUX,1.0,LIGHT+ENV,2021-09-07 05:50:04
15608,Window,LUX,1.0,LIGHT+ENV,2021-09-07 05:52:03
15609,Window,TEMPERATURE,19.89,LIGHT+ENV,2021-09-07 05:52:03
15610,Window,HUMIDITY,70.58,LIGHT+ENV,2021-09-07 05:52:03
15611,Window,PRESSURE,101045.0,LIGHT+ENV,2021-09-07 05:52:03
15615,Window,PRESSURE,101045.0,LIGHT+ENV,2021-09-07 05:54:01
15614,Window,HUMIDITY,70.54,LIGHT+ENV,2021-09-07 05:54:01
15612,Window,LUX,2.0,LIGHT+ENV,2021-09-07 05:54:01
15613,Window,TEMPERATURE,19.92,LIGHT+ENV,2021-09-07 05:54:01
15616,Window,PRESSURE,101045.0,LIGHT+ENV,2021-09-07 05:56:00
15617,Window,TEMPERATURE,19.95,LIGHT+ENV,2021-09-07 05:56:00
15618,Window,HUMIDITY,70.46,LIGHT+ENV,2021-09-07 05:56:00
15619,Window,LUX,2.0,LIGHT+ENV,2021-09-07 05:56:00
15620,Window,LUX,4.0,LIGHT+ENV,2021-09-07 05:57:04
15621,Window,HUMIDITY,71.02,LIGHT+ENV,2021-09-07 05:57:04
15622,Window,PRESSURE,101045.0,LIGHT+ENV,2021-09-07 05:57:04
15623,Window,TEMPERATURE,19.94,LIGHT+ENV,2021-09-07 05:57:04
15627,Window,HUMIDITY,70.67,LIGHT+ENV,2021-09-07 05:59:03
15626,Window,LUX,6.0,LIGHT+ENV,2021-09-07 05:59:03
15625,Window,PRESSURE,101046.0,LIGHT+ENV,2021-09-07 05:59:03
15624,Window,TEMPERATURE,19.97,LIGHT+ENV,2021-09-07 05:59:03
15628,Window,HUMIDITY,70.66,LIGHT+ENV,2021-09-07 06:01:01
15629,Window,LUX,8.0,LIGHT+ENV,2021-09-07 06:01:01
15630,Window,PRESSURE,101046.0,LIGHT+ENV,2021-09-07 06:01:01
15631,Window,TEMPERATURE,19.99,LIGHT+ENV,2021-09-07 06:01:01
15632,Window,HUMIDITY,70.69,LIGHT+ENV,2021-09-07 06:03:00
15633,Window,PRESSURE,101047.0,LIGHT+ENV,2021-09-07 06:03:00
15634,Window,LUX,13.0,LIGHT+ENV,2021-09-07 06:03:00
15635,Window,TEMPERATURE,20.01,LIGHT+ENV,2021-09-07 06:03:00
15639,Window,TEMPERATURE,19.97,LIGHT+ENV,2021-09-07 06:04:04
15638,Window,HUMIDITY,71.43,LIGHT+ENV,2021-09-07 06:04:04
15637,Window,LUX,18.0,LIGHT+ENV,2021-09-07 06:04:04
15636,Window,PRESSURE,101049.0,LIGHT+ENV,2021-09-07 06:04:04
15640,Window,HUMIDITY,71.39,LIGHT+ENV,2021-09-07 06:06:03
15641,Window,LUX,25.0,LIGHT+ENV,2021-09-07 06:06:03
15642,Window,TEMPERATURE,19.94,LIGHT+ENV,2021-09-07 06:06:03
15643,Window,PRESSURE,101050.0,LIGHT+ENV,2021-09-07 06:06:03
15644,Window,TEMPERATURE,19.92,LIGHT+ENV,2021-09-07 06:08:01
15645,Window,LUX,33.0,LIGHT+ENV,2021-09-07 06:08:01
15646,Window,HUMIDITY,71.46,LIGHT+ENV,2021-09-07 06:08:01
15647,Window,PRESSURE,101052.0,LIGHT+ENV,2021-09-07 06:08:01
15651,Window,PRESSURE,101054.0,LIGHT+ENV,2021-09-07 06:09:05
15650,Window,TEMPERATURE,19.94,LIGHT+ENV,2021-09-07 06:09:05
15649,Window,LUX,45.0,LIGHT+ENV,2021-09-07 06:09:05
15648,Window,HUMIDITY,71.11,LIGHT+ENV,2021-09-07 06:09:05
15652,Window,PRESSURE,101056.0,LIGHT+ENV,2021-09-07 06:11:04
15653,Window,TEMPERATURE,19.94,LIGHT+ENV,2021-09-07 06:11:04
15654,Window,HUMIDITY,71.43,LIGHT+ENV,2021-09-07 06:11:04
15655,Window,LUX,58.0,LIGHT+ENV,2021-09-07 06:11:04
15656,Window,TEMPERATURE,19.83,LIGHT+ENV,2021-09-07 06:13:03
15657,Window,PRESSURE,101058.0,LIGHT+ENV,2021-09-07 06:13:03
15658,Window,LUX,74.0,LIGHT+ENV,2021-09-07 06:13:03
15659,Window,HUMIDITY,72.52,LIGHT+ENV,2021-09-07 06:13:03
15663,Window,HUMIDITY,71.96,LIGHT+ENV,2021-09-07 06:15:01
15662,Window,PRESSURE,101059.0,LIGHT+ENV,2021-09-07 06:15:01
15660,Window,TEMPERATURE,19.81,LIGHT+ENV,2021-09-07 06:15:01
15661,Window,LUX,91.0,LIGHT+ENV,2021-09-07 06:15:01
15664,Window,TEMPERATURE,19.89,LIGHT+ENV,2021-09-07 06:16:05
15665,Window,PRESSURE,101060.0,LIGHT+ENV,2021-09-07 06:16:05
15666,Window,LUX,111.0,LIGHT+ENV,2021-09-07 06:16:05
15667,Window,HUMIDITY,70.99,LIGHT+ENV,2021-09-07 06:16:05
15668,Window,TEMPERATURE,19.9,LIGHT+ENV,2021-09-07 06:18:04
15669,Window,LUX,134.0,LIGHT+ENV,2021-09-07 06:18:04
15670,Window,HUMIDITY,71.63,LIGHT+ENV,2021-09-07 06:18:04
15671,Window,PRESSURE,101062.0,LIGHT+ENV,2021-09-07 06:18:04
15675,Window,PRESSURE,101065.0,LIGHT+ENV,2021-09-07 06:20:03
15674,Window,LUX,159.0,LIGHT+ENV,2021-09-07 06:20:03
15673,Window,TEMPERATURE,19.92,LIGHT+ENV,2021-09-07 06:20:03
15672,Window,HUMIDITY,71.03,LIGHT+ENV,2021-09-07 06:20:03
15676,Window,HUMIDITY,70.22,LIGHT+ENV,2021-09-07 06:22:01
15677,Window,LUX,186.0,LIGHT+ENV,2021-09-07 06:22:01
15678,Window,PRESSURE,101066.0,LIGHT+ENV,2021-09-07 06:22:01
15679,Window,TEMPERATURE,20.01,LIGHT+ENV,2021-09-07 06:22:01
15680,Window,PRESSURE,101068.0,LIGHT+ENV,2021-09-07 06:23:05
15681,Window,LUX,215.0,LIGHT+ENV,2021-09-07 06:23:05
15682,Window,TEMPERATURE,20.01,LIGHT+ENV,2021-09-07 06:23:05
15683,Window,HUMIDITY,70.95,LIGHT+ENV,2021-09-07 06:23:05
15687,Window,LUX,245.0,LIGHT+ENV,2021-09-07 06:25:04
15686,Window,TEMPERATURE,19.98,LIGHT+ENV,2021-09-07 06:25:04
15685,Window,HUMIDITY,71.25,LIGHT+ENV,2021-09-07 06:25:04
15684,Window,PRESSURE,101069.0,LIGHT+ENV,2021-09-07 06:25:04
15688,Window,LUX,276.0,LIGHT+ENV,2021-09-07 06:27:02
15689,Window,TEMPERATURE,19.99,LIGHT+ENV,2021-09-07 06:27:02
15690,Window,PRESSURE,101071.0,LIGHT+ENV,2021-09-07 06:27:02
15691,Window,HUMIDITY,70.93,LIGHT+ENV,2021-09-07 06:27:02
15692,Window,PRESSURE,101072.0,LIGHT+ENV,2021-09-07 06:29:01
15693,Window,TEMPERATURE,20.01,LIGHT+ENV,2021-09-07 06:29:01
15694,Window,LUX,307.0,LIGHT+ENV,2021-09-07 06:29:01
15695,Window,HUMIDITY,70.85,LIGHT+ENV,2021-09-07 06:29:01
15698,Window,PRESSURE,101074.0,LIGHT+ENV,2021-09-07 06:30:05
15699,Window,LUX,338.0,LIGHT+ENV,2021-09-07 06:30:05
15696,Window,TEMPERATURE,20.04,LIGHT+ENV,2021-09-07 06:30:05
15697,Window,HUMIDITY,70.68,LIGHT+ENV,2021-09-07 06:30:05
15703,Window,PRESSURE,101077.0,LIGHT+ENV,2021-09-07 06:32:04
15702,Window,TEMPERATURE,20.03,LIGHT+ENV,2021-09-07 06:32:04
15701,Window,HUMIDITY,71.06,LIGHT+ENV,2021-09-07 06:32:04
15700,Window,LUX,371.0,LIGHT+ENV,2021-09-07 06:32:04
15704,Window,PRESSURE,101080.0,LIGHT+ENV,2021-09-07 06:34:02
15705,Window,HUMIDITY,71.17,LIGHT+ENV,2021-09-07 06:34:02
15706,Window,LUX,405.0,LIGHT+ENV,2021-09-07 06:34:02
15707,Window,TEMPERATURE,20.01,LIGHT+ENV,2021-09-07 06:34:02
15708,Window,LUX,437.0,LIGHT+ENV,2021-09-07 06:36:01
15709,Window,TEMPERATURE,19.98,LIGHT+ENV,2021-09-07 06:36:01
15710,Window,HUMIDITY,68.33,LIGHT+ENV,2021-09-07 06:36:01
15711,Window,PRESSURE,101082.0,LIGHT+ENV,2021-09-07 06:36:01
15715,Window,HUMIDITY,67.98,LIGHT+ENV,2021-09-07 06:37:05
15714,Window,PRESSURE,101084.0,LIGHT+ENV,2021-09-07 06:37:05
15713,Window,TEMPERATURE,19.78,LIGHT+ENV,2021-09-07 06:37:05
15712,Window,LUX,473.0,LIGHT+ENV,2021-09-07 06:37:05
15716,Window,HUMIDITY,67.92,LIGHT+ENV,2021-09-07 06:39:04
15717,Window,PRESSURE,101085.0,LIGHT+ENV,2021-09-07 06:39:04
15718,Window,LUX,501.0,LIGHT+ENV,2021-09-07 06:39:04
15719,Window,TEMPERATURE,19.5,LIGHT+ENV,2021-09-07 06:39:04
15720,Window,TEMPERATURE,19.21,LIGHT+ENV,2021-09-07 06:41:03
15721,Window,HUMIDITY,68.16,LIGHT+ENV,2021-09-07 06:41:03
15722,Window,PRESSURE,101087.0,LIGHT+ENV,2021-09-07 06:41:03
15723,Window,LUX,531.0,LIGHT+ENV,2021-09-07 06:41:03
15727,Window,LUX,561.0,LIGHT+ENV,2021-09-07 06:43:01
15726,Window,HUMIDITY,70.97,LIGHT+ENV,2021-09-07 06:43:01
15725,Window,PRESSURE,101089.0,LIGHT+ENV,2021-09-07 06:43:01
15724,Window,TEMPERATURE,19.15,LIGHT+ENV,2021-09-07 06:43:01
15728,Window,TEMPERATURE,19.23,LIGHT+ENV,2021-09-07 06:45:00
15729,Window,PRESSURE,101093.0,LIGHT+ENV,2021-09-07 06:45:00
15730,Window,HUMIDITY,70.11,LIGHT+ENV,2021-09-07 06:45:00
15731,Window,LUX,590.0,LIGHT+ENV,2021-09-07 06:45:00
15732,Window,PRESSURE,101096.0,LIGHT+ENV,2021-09-07 06:46:04
15733,Window,LUX,616.0,LIGHT+ENV,2021-09-07 06:46:04
15734,Window,TEMPERATURE,19.33,LIGHT+ENV,2021-09-07 06:46:04
15735,Window,HUMIDITY,70.32,LIGHT+ENV,2021-09-07 06:46:04
15739,Window,PRESSURE,101100.0,LIGHT+ENV,2021-09-07 06:48:03
15738,Window,LUX,641.0,LIGHT+ENV,2021-09-07 06:48:03
15736,Window,TEMPERATURE,19.42,LIGHT+ENV,2021-09-07 06:48:03
15737,Window,HUMIDITY,70.29,LIGHT+ENV,2021-09-07 06:48:03
15740,Window,PRESSURE,101104.0,LIGHT+ENV,2021-09-07 06:50:01
15741,Window,TEMPERATURE,19.59,LIGHT+ENV,2021-09-07 06:50:01
15742,Window,LUX,668.0,LIGHT+ENV,2021-09-07 06:50:01
15743,Window,HUMIDITY,69.02,LIGHT+ENV,2021-09-07 06:50:01
15744,Window,HUMIDITY,68.31,LIGHT+ENV,2021-09-07 06:52:00
15745,Window,LUX,689.0,LIGHT+ENV,2021-09-07 06:52:00
15746,Window,TEMPERATURE,19.77,LIGHT+ENV,2021-09-07 06:52:00
15747,Window,PRESSURE,101107.0,LIGHT+ENV,2021-09-07 06:52:00
15751,Window,HUMIDITY,69.29,LIGHT+ENV,2021-09-07 06:53:04
15750,Window,PRESSURE,101111.0,LIGHT+ENV,2021-09-07 06:53:04
15749,Window,TEMPERATURE,19.88,LIGHT+ENV,2021-09-07 06:53:04
15748,Window,LUX,714.0,LIGHT+ENV,2021-09-07 06:53:04
15752,Window,PRESSURE,101114.0,LIGHT+ENV,2021-09-07 06:55:03
15753,Window,TEMPERATURE,19.91,LIGHT+ENV,2021-09-07 06:55:03
15754,Window,LUX,737.0,LIGHT+ENV,2021-09-07 06:55:03
15755,Window,HUMIDITY,70.19,LIGHT+ENV,2021-09-07 06:55:03
15756,Window,HUMIDITY,68.11,LIGHT+ENV,2021-09-07 06:57:01
15757,Window,PRESSURE,101116.0,LIGHT+ENV,2021-09-07 06:57:01
15758,Window,TEMPERATURE,20.08,LIGHT+ENV,2021-09-07 06:57:01
15759,Window,LUX,761.0,LIGHT+ENV,2021-09-07 06:57:01
15763,Window,PRESSURE,101116.0,LIGHT+ENV,2021-09-07 06:59:00
15762,Window,HUMIDITY,67.03,LIGHT+ENV,2021-09-07 06:59:00
15760,Window,LUX,783.0,LIGHT+ENV,2021-09-07 06:59:00
15761,Window,TEMPERATURE,20.3,LIGHT+ENV,2021-09-07 06:59:00
15764,Window,LUX,805.0,LIGHT+ENV,2021-09-07 07:00:04
15765,Window,TEMPERATURE,20.33,LIGHT+ENV,2021-09-07 07:00:04
15766,Window,PRESSURE,101116.0,LIGHT+ENV,2021-09-07 07:00:04
15767,Window,HUMIDITY,68.92,LIGHT+ENV,2021-09-07 07:00:04
15768,Window,HUMIDITY,69.53,LIGHT+ENV,2021-09-07 07:02:03
15769,Window,PRESSURE,101116.0,LIGHT+ENV,2021-09-07 07:02:03
15770,Window,TEMPERATURE,20.33,LIGHT+ENV,2021-09-07 07:02:03
15771,Window,LUX,824.0,LIGHT+ENV,2021-09-07 07:02:03
15775,Window,PRESSURE,101116.0,LIGHT+ENV,2021-09-07 07:04:01
15774,Window,LUX,844.0,LIGHT+ENV,2021-09-07 07:04:01
15773,Window,HUMIDITY,68.52,LIGHT+ENV,2021-09-07 07:04:01
15772,Window,TEMPERATURE,20.42,LIGHT+ENV,2021-09-07 07:04:01
15776,Window,PRESSURE,101116.0,LIGHT+ENV,2021-09-07 07:06:00
15777,Window,TEMPERATURE,20.53,LIGHT+ENV,2021-09-07 07:06:00
15778,Window,HUMIDITY,67.69,LIGHT+ENV,2021-09-07 07:06:00
15779,Window,LUX,862.0,LIGHT+ENV,2021-09-07 07:06:00
15780,Window,HUMIDITY,67.55,LIGHT+ENV,2021-09-07 07:07:04
15781,Window,TEMPERATURE,20.64,LIGHT+ENV,2021-09-07 07:07:04
15782,Window,PRESSURE,101116.0,LIGHT+ENV,2021-09-07 07:07:04
15783,Window,LUX,880.0,LIGHT+ENV,2021-09-07 07:07:04
15787,Window,TEMPERATURE,20.68,LIGHT+ENV,2021-09-07 07:09:03
15786,Window,HUMIDITY,68.26,LIGHT+ENV,2021-09-07 07:09:03
15785,Window,LUX,896.0,LIGHT+ENV,2021-09-07 07:09:03
15784,Window,PRESSURE,101116.0,LIGHT+ENV,2021-09-07 07:09:03
15788,Window,HUMIDITY,67.84,LIGHT+ENV,2021-09-07 07:11:01
15789,Window,TEMPERATURE,20.75,LIGHT+ENV,2021-09-07 07:11:01
15790,Window,LUX,913.0,LIGHT+ENV,2021-09-07 07:11:01
15791,Window,PRESSURE,101116.0,LIGHT+ENV,2021-09-07 07:11:01
15792,Window,HUMIDITY,68.3,LIGHT+ENV,2021-09-07 07:13:00
15793,Window,LUX,926.0,LIGHT+ENV,2021-09-07 07:13:00
15794,Window,PRESSURE,101115.0,LIGHT+ENV,2021-09-07 07:13:00
15795,Window,TEMPERATURE,20.77,LIGHT+ENV,2021-09-07 07:13:00
15798,Window,HUMIDITY,65.24,LIGHT+ENV,2021-09-07 07:14:04
15799,Window,PRESSURE,101117.0,LIGHT+ENV,2021-09-07 07:14:04
15796,Window,LUX,942.0,LIGHT+ENV,2021-09-07 07:14:04
15797,Window,TEMPERATURE,20.67,LIGHT+ENV,2021-09-07 07:14:04
15800,Window,LUX,956.0,LIGHT+ENV,2021-09-07 07:16:03
15801,Window,TEMPERATURE,20.39,LIGHT+ENV,2021-09-07 07:16:03
15802,Window,PRESSURE,101118.0,LIGHT+ENV,2021-09-07 07:16:03
15803,Window,HUMIDITY,66.37,LIGHT+ENV,2021-09-07 07:16:03
15804,Window,HUMIDITY,67.07,LIGHT+ENV,2021-09-07 07:18:02
15805,Window,LUX,969.0,LIGHT+ENV,2021-09-07 07:18:02
15806,Window,PRESSURE,101118.0,LIGHT+ENV,2021-09-07 07:18:02
15807,Window,TEMPERATURE,20.02,LIGHT+ENV,2021-09-07 07:18:02
15811,Window,TEMPERATURE,19.67,LIGHT+ENV,2021-09-07 07:20:01
15810,Window,LUX,983.0,LIGHT+ENV,2021-09-07 07:20:01
15809,Window,HUMIDITY,68.85,LIGHT+ENV,2021-09-07 07:20:01
15808,Window,PRESSURE,101119.0,LIGHT+ENV,2021-09-07 07:20:01
15812,Window,LUX,995.0,LIGHT+ENV,2021-09-07 07:21:05
15813,Window,HUMIDITY,68.51,LIGHT+ENV,2021-09-07 07:21:05
15814,Window,PRESSURE,101120.0,LIGHT+ENV,2021-09-07 07:21:05
15815,Window,TEMPERATURE,19.64,LIGHT+ENV,2021-09-07 07:21:05
15816,Window,LUX,1008.0,LIGHT+ENV,2021-09-07 07:23:04
15817,Window,PRESSURE,101121.0,LIGHT+ENV,2021-09-07 07:23:04
15818,Window,HUMIDITY,69.41,LIGHT+ENV,2021-09-07 07:23:04
15819,Window,TEMPERATURE,19.72,LIGHT+ENV,2021-09-07 07:23:04
15823,Window,TEMPERATURE,19.83,LIGHT+ENV,2021-09-07 07:25:03
15822,Window,HUMIDITY,69.33,LIGHT+ENV,2021-09-07 07:25:03
15821,Window,LUX,1021.0,LIGHT+ENV,2021-09-07 07:25:03
15820,Window,PRESSURE,101123.0,LIGHT+ENV,2021-09-07 07:25:03
15824,Window,HUMIDITY,69.44,LIGHT+ENV,2021-09-07 07:27:02
15825,Window,TEMPERATURE,19.93,LIGHT+ENV,2021-09-07 07:27:02
15826,Window,LUX,1030.0,LIGHT+ENV,2021-09-07 07:27:02
15827,Window,PRESSURE,101125.0,LIGHT+ENV,2021-09-07 07:27:02
15828,Window,PRESSURE,101127.0,LIGHT+ENV,2021-09-07 07:29:00
15829,Window,LUX,1041.0,LIGHT+ENV,2021-09-07 07:29:00
15830,Window,HUMIDITY,69.99,LIGHT+ENV,2021-09-07 07:29:00
15831,Window,TEMPERATURE,20.0,LIGHT+ENV,2021-09-07 07:29:00
15835,Window,TEMPERATURE,20.06,LIGHT+ENV,2021-09-07 07:30:05
15834,Window,HUMIDITY,70.2,LIGHT+ENV,2021-09-07 07:30:05
15833,Window,PRESSURE,101130.0,LIGHT+ENV,2021-09-07 07:30:05
15832,Window,LUX,1050.0,LIGHT+ENV,2021-09-07 07:30:05
15836,Window,HUMIDITY,69.82,LIGHT+ENV,2021-09-07 07:32:04
15837,Window,PRESSURE,101133.0,LIGHT+ENV,2021-09-07 07:32:04
15838,Window,LUX,1060.0,LIGHT+ENV,2021-09-07 07:32:04
15839,Window,TEMPERATURE,20.17,LIGHT+ENV,2021-09-07 07:32:04
15840,Window,PRESSURE,101135.0,LIGHT+ENV,2021-09-07 07:34:02
15841,Window,TEMPERATURE,20.26,LIGHT+ENV,2021-09-07 07:34:02
15842,Window,HUMIDITY,69.88,LIGHT+ENV,2021-09-07 07:34:02
15843,Window,LUX,1069.0,LIGHT+ENV,2021-09-07 07:34:02
15846,Window,PRESSURE,101138.0,LIGHT+ENV,2021-09-07 07:36:01
15847,Window,LUX,1077.0,LIGHT+ENV,2021-09-07 07:36:01
15844,Window,TEMPERATURE,20.3,LIGHT+ENV,2021-09-07 07:36:01
15845,Window,HUMIDITY,70.43,LIGHT+ENV,2021-09-07 07:36:01
15848,Window,PRESSURE,101140.0,LIGHT+ENV,2021-09-07 07:37:05
15849,Window,HUMIDITY,70.24,LIGHT+ENV,2021-09-07 07:37:05
15850,Window,LUX,1086.0,LIGHT+ENV,2021-09-07 07:37:05
15851,Window,TEMPERATURE,20.36,LIGHT+ENV,2021-09-07 07:37:05
15852,Window,PRESSURE,101142.0,LIGHT+ENV,2021-09-07 07:39:04
15853,Window,HUMIDITY,70.82,LIGHT+ENV,2021-09-07 07:39:04
15854,Window,LUX,1092.0,LIGHT+ENV,2021-09-07 07:39:04
15855,Window,TEMPERATURE,20.38,LIGHT+ENV,2021-09-07 07:39:04
15859,Window,LUX,1101.0,LIGHT+ENV,2021-09-07 07:41:02
15858,Window,PRESSURE,101143.0,LIGHT+ENV,2021-09-07 07:41:02
15857,Window,TEMPERATURE,20.41,LIGHT+ENV,2021-09-07 07:41:02
15856,Window,HUMIDITY,70.76,LIGHT+ENV,2021-09-07 07:41:02
15860,Window,HUMIDITY,69.83,LIGHT+ENV,2021-09-07 07:43:01
15861,Window,LUX,1109.0,LIGHT+ENV,2021-09-07 07:43:01
15862,Window,TEMPERATURE,20.52,LIGHT+ENV,2021-09-07 07:43:01
15863,Window,PRESSURE,101144.0,LIGHT+ENV,2021-09-07 07:43:01
15864,Window,PRESSURE,101145.0,LIGHT+ENV,2021-09-07 07:45:00
15865,Window,HUMIDITY,69.88,LIGHT+ENV,2021-09-07 07:45:00
15866,Window,TEMPERATURE,20.59,LIGHT+ENV,2021-09-07 07:45:00
15867,Window,LUX,1114.0,LIGHT+ENV,2021-09-07 07:45:00
15870,Window,TEMPERATURE,20.63,LIGHT+ENV,2021-09-07 07:46:04
15871,Window,LUX,1120.0,LIGHT+ENV,2021-09-07 07:46:04
15868,Window,HUMIDITY,70.11,LIGHT+ENV,2021-09-07 07:46:04
15869,Window,PRESSURE,101145.0,LIGHT+ENV,2021-09-07 07:46:04
15872,Window,LUX,1125.0,LIGHT+ENV,2021-09-07 07:48:03
15873,Window,TEMPERATURE,20.65,LIGHT+ENV,2021-09-07 07:48:03
15874,Window,PRESSURE,101145.0,LIGHT+ENV,2021-09-07 07:48:03
15875,Window,HUMIDITY,70.04,LIGHT+ENV,2021-09-07 07:48:03
15876,Window,PRESSURE,101147.0,LIGHT+ENV,2021-09-07 07:50:01
15877,Window,HUMIDITY,68.42,LIGHT+ENV,2021-09-07 07:50:01
15878,Window,TEMPERATURE,20.8,LIGHT+ENV,2021-09-07 07:50:01
15879,Window,LUX,1133.0,LIGHT+ENV,2021-09-07 07:50:01
15882,Window,LUX,1139.0,LIGHT+ENV,2021-09-07 07:52:00
15883,Window,PRESSURE,101148.0,LIGHT+ENV,2021-09-07 07:52:00
15880,Window,TEMPERATURE,20.86,LIGHT+ENV,2021-09-07 07:52:00
